timestamp,region,latitude,longitude,20:19:00:00:03:21,20:19:00:00:02:81,20:19:00:00:01:43,20:19:00:00:03:23,20:19:00:00:00:98,20:19:00:00:00:08,20:19:00:00:01:62,20:19:00:00:00:26,20:19:00:00:01:72,20:19:00:00:02:99,20:19:00:00:00:53,20:19:00:00:03:07,20:19:00:00:00:95,20:19:00:00:01:47,20:19:00:00:00:69,20:19:00:00:00:97,20:19:00:00:00:51,20:19:00:00:00:04,20:19:00:00:01:46,20:19:00:00:02:56,20:19:00:00:00:87,20:19:00:00:04:41,20:19:00:00:03:55,20:19:00:00:01:17,20:19:00:00:02:79,20:19:00:00:00:52,20:19:00:00:00:27,20:19:00:00:04:25,20:19:00:00:00:07,20:19:00:00:00:70,20:19:00:00:01:27,20:19:00:00:00:72,20:19:00:00:03:06,20:19:00:00:04:53,20:19:00:00:02:52,20:19:00:00:00:84,20:19:00:00:00:39,20:19:00:00:00:46,20:19:00:00:01:79,20:19:00:00:01:39,20:19:00:00:03:31,20:19:00:00:01:02,20:19:00:00:01:74,20:19:00:00:02:29,20:19:00:00:02:60,20:19:00:00:00:31,20:19:00:00:00:35,20:19:00:00:01:25,20:19:00:00:00:13,20:19:00:00:03:09,20:19:00:00:00:82,20:19:00:00:03:53,20:19:00:00:01:51,20:19:00:00:00:14,20:19:00:00:01:01,20:19:00:00:02:57,20:19:00:00:01:29,20:19:00:00:00:93,20:19:00:00:00:50,20:19:00:00:01:48,20:19:00:00:01:97,20:19:00:00:00:67,20:19:00:00:00:06,20:19:00:00:02:34,20:19:00:00:03:57,20:19:00:00:03:13,20:19:00:00:04:39,20:19:00:00:00:37,20:19:00:00:04:51,20:19:00:00:01:61,20:19:00:00:02:00,20:19:00:00:00:23,20:19:00:00:00:64,20:19:00:00:02:19,20:19:00:00:00:32,20:19:00:00:01:59,20:19:00:00:00:38,20:19:00:00:00:49,20:19:00:00:00:09,20:19:00:00:01:33,20:19:00:00:01:58,20:19:00:00:00:65,20:19:00:00:00:19,20:19:00:00:04:52,20:19:00:00:01:50,20:19:00:00:00:92,20:19:00:00:00:22,20:19:00:00:01:40,20:19:00:00:01:44,20:19:00:00:01:95,20:19:00:00:02:94,20:19:00:00:02:55,20:19:00:00:03:32,20:19:00:00:03:04,20:19:00:00:02:96,20:19:00:00:03:20,20:19:00:00:00:17,20:19:00:00:03:56,20:19:00:00:03:51,20:19:00:00:01:81,20:19:00:00:00:71,20:19:00:00:00:76,20:19:00:00:03:85,20:19:00:00:01:57,20:19:00:00:01:65,20:19:00:00:00:63,20:19:00:00:01:78,20:19:00:00:01:00,20:19:00:00:00:20,20:19:00:00:02:59,20:19:00:00:01:89,20:19:00:00:00:91,20:19:00:00:02:80,20:19:00:00:03:24,20:19:00:00:04:50,20:19:00:00:00:56,20:19:00:00:01:56,20:19:00:00:00:59,20:19:00:00:01:83,20:19:00:00:00:33,20:19:00:00:01:14,20:19:00:00:00:36,20:19:00:00:03:52,20:19:00:00:02:97,20:19:00:00:00:40,20:19:00:00:01:93,20:19:00:00:01:16,20:19:00:00:03:48,20:19:00:00:01:11,20:19:00:00:01:35,20:19:00:00:01:66,20:19:00:00:01:84,20:19:00:00:03:02,20:19:00:00:03:50,20:19:00:00:01:18,20:19:00:00:04:63,20:19:00:00:03:49,20:19:00:00:00:94,20:19:00:00:00:80,20:19:00:00:03:08,20:19:00:00:01:07,20:19:00:00:00:78,20:19:00:00:03:05,20:19:00:00:00:88,20:19:00:00:01:98,20:19:00:00:01:31,20:19:00:00:00:29,20:19:00:00:01:76,20:19:00:00:04:31,20:19:00:00:01:88,20:19:00:00:00:61,20:19:00:00:02:83,20:19:00:00:02:24,20:19:00:00:01:36,20:19:00:00:00:25,20:19:00:00:03:54,20:19:00:00:00:81,20:19:00:00:01:49,20:19:00:00:00:28,20:19:00:00:01:30,20:19:00:00:01:24,20:19:00:00:00:10,20:19:00:00:03:28,20:19:00:00:00:21,20:19:00:00:00:48,20:19:00:00:01:99,20:19:00:00:03:58,20:19:00:00:04:37,20:19:00:00:00:89,20:19:00:00:04:42,20:19:00:00:00:01,20:19:00:00:03:03,20:19:00:00:00:68,20:19:00:00:02:88,20:19:00:00:02:95,20:19:00:00:01:60,20:19:00:00:01:52,20:19:00:00:03:88,20:19:00:00:00:45,20:19:00:00:00:55,20:19:00:00:01:53,20:19:00:00:01:63,20:19:00:00:04:32,20:19:00:00:02:63,20:19:00:00:01:19,20:19:00:00:01:64,20:19:00:00:00:12,20:19:00:00:00:77,20:19:00:00:01:82,20:19:00:00:02:82,20:19:00:00:00:18,20:19:00:00:00:57,20:19:00:00:01:28,20:19:00:00:01:92,20:19:00:00:00:96,20:19:00:00:04:19,20:19:00:00:01:69,20:19:00:00:01:67,20:19:00:00:00:54,20:19:00:00:03:87,20:19:00:00:01:10,20:19:00:00:01:80,20:19:00:00:04:40,20:19:00:00:01:26,20:19:00:00:00:41,20:19:00:00:01:73,20:19:00:00:00:75,20:19:00:00:01:09,20:19:00:00:04:20,20:19:00:00:00:47,20:19:00:00:03:01,20:19:00:00:00:90,20:19:00:00:01:75,20:19:00:00:01:68,20:19:00:00:01:32,20:19:00:00:00:60,20:19:00:00:04:18,20:19:00:00:03:22,20:19:00:00:00:58,20:19:00:00:00:34,20:19:00:00:01:08,20:19:00:00:00:62,20:19:00:00:00:30,20:19:00:00:01:96,20:19:00:00:01:34,20:19:00:00:01:41,20:19:00:00:00:24
181.78,0,43.71830553814668,10.421614614519967,,,,,-70.0,-79.0,,,,,-73.0,,,,,-70.0,,,,,,,,,,-71.0,,,-83.0,,,,,,,,,,,,,,,,,-87.0,-62.0,,-61.0,,,,,-61.0,,,,,,,,,-78.0,,,,,,,,,,,,-84.0,,-64.0,,-78.0,,,-90.0,-66.0,,,,-63.0,,,,,,,,,,-64.0,,,,,,,,,-62.0,,,-64.0,,,,,,,,,,,-86.0,,-61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.0,,,,,,,,,,,-82.0,,-62.0,,,,,,,,,,,,,,,-76.0,-71.0,,,,,,,-61.0,,,,-64.0,-70.0,,,,,,,-75.0,,,,,,,,,,,,,,,,,-70.0,,,-72.0,-62.0,,,,,,,
185.8,0,43.71827916237639,10.421569370854783,,,,,-60.0,-75.0,,-93.0,,,-62.0,,-89.0,,,-58.0,,,-89.0,,,,,,,-57.0,,,-75.0,,,,,,,,,,,,,,,,,-81.0,-76.0,,-77.0,,,,,-77.0,,,,,,-90.0,,,-74.0,,,,,,,,,,,,-81.0,,-73.0,,-88.0,,,,-74.0,,-86.0,,,,,,,,,,,,-72.0,,,,,,,,,-76.0,,,-72.0,,,,,,,,,,,-81.0,,-76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.0,,,,-75.0,,,,,,,,,,,,,,,,,-58.0,-63.0,,,,,,,-77.0,,,,-72.0,-60.0,,,,,,,-63.0,,,,,,,,,,,,,,,,,-60.0,,,-63.0,-77.0,,,,,,,
189.797,0,43.7182527866061,10.4215241271896,,,,,-53.0,-75.0,,,,,-54.0,,,-87.0,,-50.0,,,-86.0,,,,,,,-53.0,,,-76.0,,,,,,,,,,,,,,,,,,,,-81.0,,,,-85.0,-81.0,,,,,,-87.0,,-86.0,-74.0,,,,,,,,,,,,-89.0,,,,-84.0,,,,,,-83.0,,,,,,,,,,,,-80.0,,,,,,,,,-81.0,,,-81.0,,,,,,,,,,,-85.0,,-80.0,,,,,,,,-93.0,,,,,,,,-92.0,,,,,,,,,,,,,,,,,,,,-87.0,,,,-76.0,,-83.0,,,,,,,,,,,,,-86.0,,-54.0,-66.0,,,,,-82.0,,-81.0,,,,,-50.0,,,,,,,-54.0,,,,,,,,,,,,,,,,,-52.0,,,-55.0,-81.0,,,,,,-81.0,
61.18,0,43.71827256843382,10.421558059938489,,,,,-38.0,-83.0,,,-85.0,,-34.0,,,-63.0,,-37.0,,,-62.0,,,,,,,-34.0,,,,,,,,-79.0,,,,,,,,,,,,-83.0,-84.0,,-84.0,,,,-59.0,-85.0,,,,,,-62.0,,,-79.0,,,,,,,,,,,,-85.0,,,,-90.0,,,,,-79.0,-61.0,,-84.0,,,,,,,,,,,,,,,,-74.0,,-82.0,-85.0,,,-85.0,,,,,,,,,,,-85.0,,,,,,-88.0,,,,,-81.0,-86.0,,,,,,,,,,,,,,,,,,-88.0,,,,,,,,-62.0,-77.0,,,,,-86.0,,,,,,-74.0,,,,,,,-62.0,,-33.0,-34.0,-59.0,,,,-59.0,-82.0,-83.0,,,,,-38.0,,,,-85.0,,-81.0,-32.0,,,,-77.0,,,,,,,,,,,,,-38.0,-86.0,,-33.0,-84.0,,,,,,-60.0,
65.68,0,43.718292350261535,10.421591992687375,,,,,-39.0,-83.0,,,,,-34.0,,,-75.0,,-39.0,,,-74.0,,,,,,,-34.0,,,-81.0,,,,,,,,,,,,,,,,,-84.0,-85.0,,-84.0,,,,-75.0,-85.0,,,,,,-74.0,,,-83.0,,,,,,,,,,,,-88.0,,,,-85.0,,,,-86.0,,-75.0,,,,,,,,,,,,-85.0,,,,,,,,,-85.0,,,,,,,,,,,,,,-85.0,,-86.0,,,,,,,,,,-64.0,,,,,,,,,,,,,,,,,,,,,,,,,,-74.0,-85.0,,,-83.0,,,,,,,,,,,,,,,-70.0,,-33.0,-36.0,-70.0,,,,-72.0,,-85.0,,,,,-39.0,,,,,,,-35.0,,,,,,,,,,,,,,,,,-39.0,,,-35.0,-85.0,,,,,,-74.0,
69.679,0,43.71831213208926,10.421625925436263,,,,,-59.0,-78.0,,,,,-47.0,,,-84.0,,-59.0,,,-82.0,,,,,,,-50.0,,,-79.0,,,,,,,,,,,,,,,,,-81.0,,,-82.0,,,,-75.0,-81.0,,,,,,-83.0,,,-78.0,,,,,,,,,,,,-83.0,,,,-85.0,,,,,,-76.0,,,,,,,,,,,,,,,,,,,,,-82.0,,,,,,,,,,,,,,-83.0,,-82.0,,,,,,,,,,-80.0,,,,,,,,,,,,,,,,,,,,,,,,,,-83.0,,,,-79.0,,,,,,,,,,,,,,,-75.0,,-45.0,-44.0,-75.0,,,,-75.0,,-82.0,,,,,-59.0,,,,,,,-43.0,,,,,,,,,,,,,,,,,-59.0,,,-51.0,,,,,,,-74.0,
73.68,1,43.71833191391698,10.421659858185151,,,,,-59.0,-69.0,,,,,-52.0,,,,,-59.0,,-94.0,-89.0,,,,,,,-53.0,,,-68.0,,,,,,,,,,,,,,,,,-83.0,-77.0,-89.0,-78.0,,,,-83.0,-77.0,,,,,,-89.0,,,-70.0,,,,,,,,,,,,-83.0,,,,-78.0,,,,-74.0,,-84.0,,-74.0,,,,,,,,,,-74.0,,,,,,,,,-77.0,,,,,,,,,,,,,,-84.0,,-77.0,,,,,,,,,,,,,,,,-92.0,,,,,,,,,,,,,,,,,,,,,,,-90.0,-69.0,,-77.0,,,,,,,,,,,,,,,-49.0,-52.0,,,,,,,-77.0,,-93.0,,-76.0,-59.0,,,,,,,-48.0,,,-93.0,,,,,,,,,,,,,,-59.0,,,-51.0,-77.0,,,,,,-82.0,
77.689,1,43.718351695744694,10.421693790934038,,,,,-62.0,-75.0,,,,,-59.0,,,,,-62.0,,,,,,,,,,-61.0,,,-77.0,,,,,,,,,,,,,,,,,-82.0,-64.0,,-65.0,,,,,-65.0,,,,,,,,,-75.0,,,,,,,,,,,,-83.0,,-56.0,,,,,,-60.0,,,,-60.0,,,,,,,,,,-60.0,,,,,,,,,-65.0,,,-56.0,,,,,,,,,,,-83.0,,-64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.0,,-61.0,,,,,,,,,,,,,,,-61.0,-63.0,,,,,,,-65.0,,,,-60.0,-62.0,,,,,,,-58.0,,,,,,,,,,,,,,,,,-62.0,,,-61.0,-65.0,,,,,,-89.0,
81.671,1,43.71837147757241,10.421727723682926,,,,,-70.0,-74.0,,,,,-66.0,,,,,-70.0,,,,,,,,,,-66.0,,,-73.0,,,,,,,,,,,,,,,,,-84.0,-60.0,,-60.0,,,,,-61.0,,,,,,,,,-75.0,,,,,,,,,,,,,,-55.0,,,,,,-60.0,,,,-56.0,,,,,,,,,,-56.0,,,,,,,,,-59.0,,,-56.0,,,,,,,,,,,-84.0,,-59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.0,,-57.0,,,,,,,,,,,,,,,-65.0,-67.0,,,,,,,-61.0,,,,-56.0,-70.0,,,,,,,-65.0,,,,,,,,,,,,,,,,,-70.0,,,-66.0,-59.0,,,,,,,
85.702,2,43.71839125940013,10.421761656431812,,,-89.0,,-81.0,-78.0,,,,,-76.0,,,,,,,,,,,,,,,-70.0,-87.0,,-81.0,,,,,,,,-86.0,,,,,,,,,-84.0,-48.0,,-48.0,,,,,-48.0,,,,,,,,,-79.0,,,,,,,,,,,,-84.0,,-54.0,,,,,,-56.0,,,,-53.0,,,,,,,,,,-54.0,,,,,,,,,-47.0,,,-55.0,,,,,,,,,,,-84.0,,-47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.0,,-54.0,,,,,,,,,,,,,,,,,,,,,,,-48.0,,,,-53.0,,,,,,,,-74.0,,,,,,,,,,,,,,,,,-82.0,,,-75.0,-48.0,,,,,,,
89.678,2,43.71841104122785,10.4217955891807,,,,,,-71.0,,-87.0,,,-84.0,,,,,,,,,,,,,,,-78.0,-87.0,,,,,,,,,,,,,-87.0,,,,,,-84.0,-48.0,-91.0,-48.0,,,,,-48.0,,,,,,,,,,,,,,,,,,,,,-82.0,,-46.0,,,,,,-47.0,,,,-46.0,,,,,,,,,,-46.0,,,,,,,,,-47.0,,,-47.0,,,,,,,,,,,-83.0,,-47.0,,,,,,,,-90.0,,,,,,,,-92.0,,,-85.0,,,,,,,,,,,,,-89.0,,,,,,-90.0,-90.0,,,-46.0,,,,,,,,,,,,,,,,,,,,,,,-47.0,,-91.0,,-46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47.0,,,,,,-92.0,
93.693,2,43.71843082305557,10.421829521929588,,,,,,-72.0,,,,,,,,,-87.0,,,,,,,,,,,,-83.0,,-72.0,,,,,,,,-84.0,,,,,,,,,-84.0,-45.0,,-45.0,,,,,-45.0,-85.0,,,,,,,,-72.0,,,,,,,,,,,,-83.0,,-44.0,,-72.0,,,-86.0,-46.0,,,,-43.0,,,,,,,,,,-43.0,,,,,,,,,-43.0,,,-43.0,,,,,,,,,,,-83.0,,-45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.0,,-43.0,,,,,,,,,,,,,,,,,,,,,,,-44.0,,,,-43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.0,,,,,,,
97.685,3,43.71845060488329,10.421863454678475,,,-88.0,,,,,,,,,,,,,,,,,,,,,,,,-78.0,,,,,,,,,-89.0,,,,,,,,,,-84.0,-39.0,,-39.0,,,,-86.0,-39.0,-79.0,,,,,,,,,,-93.0,,,,,,,,,,-83.0,,-39.0,,-71.0,,,-83.0,-38.0,,,,-39.0,,,,,,,,,,-39.0,,,,,,,,,-39.0,,,-39.0,,,,,,,,,,,-84.0,,-39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.0,,-39.0,-89.0,,,,,,,,-81.0,,,,,,,,,,,,,,-39.0,,,,-39.0,,,,,,,,,,,-85.0,,,,,,,,,,,,,,,,,,-39.0,,,,,,-88.0,
101.685,3,43.718470386711004,10.421897387427363,,,,,,-78.0,,-93.0,,,,,,,,,,,,,,,,,,,-84.0,,,,,,,,,,,,,-90.0,,-87.0,,,,-85.0,-44.0,,-43.0,,,,,-43.0,-85.0,,,,-91.0,,,,-77.0,,,,,-92.0,,,,,,,-84.0,,-49.0,,-77.0,,,-89.0,-49.0,,,,-47.0,,,,,,,,,,-48.0,,,,,,,,,-43.0,,,-48.0,,,,,,,,,,,,,-44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.0,,,,,,,,,,,,,,,,,,,,,,,-43.0,,,,-47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.0,,,,,,,
105.7,3,43.71849016853872,10.421931320176249,,,,,,-81.0,,,,,,,,,,,,,,,,,,,,,,,-84.0,,,,,,,,,,,,,,,,,,-51.0,,-50.0,,,,,-49.0,,,,,,,,-87.0,-81.0,,-82.0,,,,,,,,,,,,-55.0,,-84.0,,,,-54.0,,,,-53.0,,,,,,,,,,-54.0,,,,,,,,,-51.0,,,-54.0,,,,,,,-88.0,,-83.0,,,,-51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-89.0,,,,,,-82.0,,-53.0,,,,,,,,,,,,,,,,,,,,,,,-48.0,,,,-54.0,,,,,,,,,,-87.0,,,,,,,,,,,,,,,,,,,-48.0,,,,,,,
109.679,4,43.71850995036644,10.421965252925137,,,,,,,,,,,,,,,,,,,,,,,-82.0,,,,,,,,,,,,,,,-89.0,,-82.0,,,,,,-90.0,-60.0,,-60.0,,-87.0,,,-60.0,,,,-87.0,-89.0,,,,,,-79.0,,,,,,,,,,-90.0,,-59.0,,-87.0,,,,-59.0,,,,-58.0,,-82.0,,,,,,,,-58.0,-82.0,-81.0,,,,,,,-60.0,,,-58.0,,-80.0,-89.0,,,,,,,,-86.0,,-59.0,-83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85.0,,,,,,,,-59.0,,,-80.0,,,,,,,,,,,,,,,,,,,,-59.0,,,,-59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59.0,,,,,,,
113.669,4,43.71852973219416,10.421999185674025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.0,,,,,,,,,,-76.0,,,,,,,-70.0,-84.0,-74.0,,-83.0,,,-76.0,,,,-86.0,-86.0,,,-84.0,,,-77.0,,,,,,,,-86.0,,,,-70.0,,,,,-84.0,-71.0,,,,-69.0,,,,,,,,,,-70.0,-79.0,-78.0,,,,,,,-68.0,,,-70.0,,-79.0,-85.0,,,,-82.0,,,,,,-67.0,-79.0,,,,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,-88.0,,-80.0,,,,,-82.0,,,-69.0,,,-79.0,,,,,,,,,,,,,,,,,,,,-71.0,,,,-70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.0,,,,,,,
117.674,4,43.71854951402188,10.422033118422911,,,,,,,-90.0,,,,,,,,,,,,,,,,,,,,,,,-84.0,,,,,,-73.0,,-74.0,,-70.0,,,,,,,-69.0,,-70.0,,-73.0,,,-71.0,,,,-84.0,-74.0,,,-83.0,,,-68.0,,,,,-90.0,,,,,,-88.0,-76.0,,,-85.0,-88.0,-82.0,-76.0,,,,-77.0,,-81.0,,,,-83.0,,,,-76.0,-79.0,,,-85.0,-83.0,,-89.0,,-68.0,,,-77.0,,,-78.0,,,,,-88.0,,-88.0,-91.0,,-69.0,,,,,-89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.0,,-79.0,,,,,-83.0,,,-77.0,,,-77.0,,,,,,,,,-89.0,,,,,,-87.0,,,,,-71.0,,-82.0,,-78.0,,,,,,,,,,,-89.0,,,,,,,,,,,,,-85.0,,,,,-71.0,,,,,-86.0,,
121.681,4,43.7185692958496,10.4220670511718,,,,,,-88.0,-88.0,,,,,,,,,,-61.0,,,,,,-74.0,,,,,,,,,-91.0,,,,-65.0,,,-80.0,-65.0,,,,,,,-73.0,,-70.0,,-73.0,,,-73.0,,,,-72.0,,,,,,,-62.0,,,,,-89.0,,,,,,-88.0,-72.0,-64.0,,-82.0,-86.0,,-72.0,,,,-70.0,,-67.0,,,,,,,,-71.0,-70.0,-64.0,,,,,-87.0,,-71.0,-80.0,,-70.0,,-64.0,-72.0,,,,,-87.0,,-84.0,,,-71.0,-72.0,,,,-83.0,,,,,,,,,,-87.0,,,,,,,,,,,,,,,,,,,-68.0,,,,-78.0,,,,-70.0,-65.0,,-74.0,,,,,,,,,-86.0,,,,,,-87.0,,,,,-71.0,,-78.0,,-70.0,,,,,,,,,,,,,,,,-82.0,,,,,,,,-81.0,,,,,-72.0,,-86.0,,,-82.0,,
151.282,4,43.71854668804649,10.422028270887356,-85.0,-84.0,-54.0,-70.0,,,-78.0,,,-81.0,,-64.0,,,,,,,,-83.0,,,,,-83.0,,,-79.0,,,,-85.0,-72.0,,-83.0,-61.0,,-61.0,-55.0,-56.0,-71.0,,,,,,-70.0,-52.0,-70.0,-72.0,-67.0,-71.0,,-70.0,,,,-61.0,,,,,,,-62.0,-63.0,,,,-78.0,,,,,,-77.0,-66.0,,,-88.0,-78.0,,-65.0,,,,-67.0,,-64.0,,-87.0,-83.0,,-81.0,-87.0,-85.0,-67.0,-57.0,,-55.0,-88.0,,,-78.0,,-70.0,-55.0,,-67.0,,-59.0,,-83.0,-83.0,,,-79.0,,-56.0,,,-70.0,-59.0,-88.0,,,-55.0,,,-52.0,,,-81.0,-68.0,,,-70.0,,,-72.0,,,-67.0,,,-52.0,,,-79.0,,,,,-52.0,,-59.0,-85.0,,,-52.0,-50.0,,-74.0,-65.0,-59.0,,,,,,,-65.0,,,-89.0,-78.0,,,,,,-78.0,-79.0,,,,-70.0,,-52.0,-83.0,-65.0,,,,,,,,,,,-55.0,,,,,,,,,-81.0,,,,,,,-82.0,,-71.0,,,,,,,
157.69,4,43.718524080243384,10.421989490602915,,,,,,,-88.0,,,,,,,,,,,,,,,,-70.0,,,,,,,,,-86.0,,,,,,,-77.0,-69.0,,,,,,-93.0,-67.0,,-67.0,,-75.0,,,-67.0,,,,-68.0,,,,,,,-69.0,,,,,-87.0,,,,,,-89.0,-62.0,-85.0,,,-90.0,,-61.0,,,,-62.0,,-68.0,,,,,,,,-63.0,-67.0,-73.0,,,,,,,-67.0,-76.0,,-61.0,,-69.0,-74.0,,,,,,,,,,-67.0,-73.0,,,,-77.0,,,-76.0,,,,,,-81.0,-88.0,,,,,,-87.0,,,,,,,,,,,-75.0,,-67.0,,,,-74.0,-74.0,,,-62.0,,,-70.0,,,,,,,,,-90.0,,,,,,-89.0,,,,,-67.0,,,,-62.0,,,,,,,,,,,,,,,,,-97.0,,-83.0,,,,,,,,,,-67.0,,-83.0,,,,,
161.688,3,43.71850147244028,10.421950710318471,,,,,,-81.0,,,,,,,,,,,,,,,,,-74.0,,,,,,-81.0,,,,,,,,,,,-70.0,,,,,,-87.0,-64.0,,-64.0,,-79.0,,,-64.0,,,,-78.0,,,,,-84.0,,-79.0,,,,,,,,,,,,-64.0,-81.0,,,,,-63.0,,,,-62.0,,-76.0,,,,,,,,-63.0,-78.0,-78.0,,,,,,,-64.0,,,-64.0,,-76.0,-78.0,,,,,,,,,,-64.0,,,,,-89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.0,,,,,,-82.0,,-63.0,,,-75.0,,,,,,,,,,,,,,,,,,,,-64.0,,,,-63.0,,,,,,,,,,,,,,,,,,,-87.0,,-91.0,,,,,,,,-64.0,,-85.0,,,,,
165.705,3,43.71847886463717,10.421911930034028,,,,,,,,,,,,,,,,,-83.0,,,,,,,,,,,,,,,,,,,-83.0,,-89.0,,-84.0,,,,,,,-60.0,,-60.0,,,,,-61.0,,,,-81.0,-84.0,,,-89.0,,,-82.0,,,,,,,,-87.0,,,,-58.0,-82.0,,,,,-59.0,,,,-58.0,,,,,,,,,,-59.0,-83.0,-84.0,,,,,,,-60.0,,,-58.0,,,-84.0,,,,-81.0,,,,,,-60.0,,,,,,,,,,,,,,-92.0,,,-90.0,,,,,,,,,,,,,,,,,-82.0,,,,,,,,-58.0,-85.0,,,,,,,,-91.0,,,,,,,,,,,,,,-60.0,,,,-58.0,,,,,,,,,,-89.0,,,,,,,,,-85.0,,,,,,,,,,-61.0,,-84.0,,,,,
169.673,3,43.71845625683406,10.421873149749585,,,,,,,,,,,,,,,,,,,,,,,-91.0,,,,,,,,,,,,,,,,,-80.0,,,,,,-85.0,-65.0,,-64.0,,,,,-63.0,,,,-90.0,,,,,-89.0,,-84.0,,,,,,,,,,-83.0,,-64.0,-90.0,-87.0,,,,-65.0,,,,-64.0,,,,,,,,,,-64.0,,,,,,,,,-66.0,,,-64.0,,-91.0,,,,,,,,,-85.0,,-65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.0,,,,,,-88.0,-88.0,,,-63.0,,,,,,,,,,,,,,,,,,,,,,,-63.0,,-88.0,,-64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.0,,,,,,-92.0,
173.708,2,43.718433649030956,10.421834369465143,,,-85.0,,,-81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.0,,,,,,,,,,-83.0,-52.0,,-52.0,,,,,-51.0,,,,,,,,,-81.0,,,,,,,,,,,,-83.0,,-50.0,,,,,,-51.0,,,,-50.0,,,,,,-76.0,,,,-50.0,,,,,,,,,-51.0,,,-50.0,,,,,,,,,-84.0,-86.0,-83.0,,-51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,,-50.0,,,,,,,,,,,,,,,,-72.0,,,,,,,-51.0,,,,-49.0,,,,,,,,,,,-85.0,,,,,,,,,,,,,,,,,,-51.0,,,,,,,
177.671,2,43.71841104122785,10.4217955891807,,,,,,-78.0,,-93.0,,,-87.0,,,,,,,,,,,,,,,,,,-78.0,,,,,,,,,,,,,,,,,-83.0,-48.0,,-48.0,,,,,-47.0,,,,,,,,,-78.0,,,,,,,,,,,,,,-44.0,,-75.0,,,-86.0,-44.0,,,,-44.0,,,,,,,,,,-44.0,,,,,,,,,-48.0,,-91.0,-44.0,,,,,,,,,,,-89.0,,-45.0,,,,,,,-86.0,,,,,,,,,-92.0,,,,,,,,,,,,,,,,,,,,,,,,-79.0,,-44.0,,,,,,,,,-87.0,,,,,,-87.0,-81.0,,,,,,,-47.0,,,,-44.0,,,,,,,,,,,,,-94.0,,,,,,,,,,,,,,,,-47.0,,,,,,,
181.692,2,43.71838843342474,10.421756808896257,,,,,-83.0,,,,,,,,,,,-84.0,,,,,,,,,,,,,-76.0,,,,,,,,,,,,,,,,,-82.0,-34.0,,-34.0,,,,,-34.0,,,,,,,,,,,,,,,,,,,,,-81.0,,-32.0,,-79.0,,,,-32.0,,,,-32.0,,,,,,,,,,-32.0,,,,,,,,,-34.0,,,-32.0,,,,,,,,,,,-81.0,,-33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.0,,,,,,,,,,,,,-85.0,,,,,,,,,,-33.0,,,,-32.0,-83.0,,,,,,,,,,,,,,,,,,,,,,,,-83.0,,,,-35.0,,,,,,,
185.718,1,43.71836582562163,10.421718028611815,,,,,-87.0,-79.0,,,,,-78.0,,,,,-86.0,,,,,,,,,,-76.0,,,-76.0,,,,,,,,,,,,,,,,,-84.0,-45.0,-82.0,-45.0,,,,-86.0,-45.0,-87.0,,,,,,,,-79.0,,,,,-91.0,,,,,,,-83.0,,-49.0,,-83.0,,,,-45.0,,,,-44.0,,,,,,,,,,-43.0,,,,,,,,,-45.0,,,-44.0,,,,,,,,,,,-84.0,,-45.0,,,,,,,,-84.0,,,,,,,,,,,-89.0,,,,,-84.0,,,,,-79.0,,,-84.0,,,,,,-85.0,-85.0,,,-45.0,,,,,,,,,,,,,-86.0,,-77.0,,,,,,,,-45.0,,-84.0,,-44.0,-87.0,,,,,,,-76.0,,,,,,-81.0,,,,,,,,,,,-87.0,,,,-46.0,,,,,,-88.0,
